product_id,product_name,date,inventory_level,orders,lead_time_days
SKU713,Widget D,2025-02-12,111,5,6
SKU138,Widget D,2025-02-11,158,13,6
SKU891,Widget D,2025-02-10,181,10,3
SKU465,Widget D,2025-02-09,152,13,5
SKU655,Widget D,2025-02-08,114,11,3
SKU577,Widget D,2025-02-07,156,6,3
SKU292,Widget D,2025-02-06,136,12,7
SKU350,Widget D,2025-02-05,166,25,6
SKU699,Widget D,2025-02-04,141,6,3
SKU586,Widget D,2025-02-03,139,5,4
SKU608,Widget D,2025-02-02,78,20,6
SKU548,Widget D,2025-02-01,122,14,3
SKU435,Widget D,2025-01-31,153,16,3
SKU761,Widget D,2025-01-30,151,10,6
SKU661,Widget D,2025-01-29,117,22,3
SKU908,Widget D,2025-01-28,77,20,5
SKU250,Widget D,2025-01-27,59,21,8
SKU694,Widget D,2025-01-26,144,21,9
SKU800,Widget D,2025-01-25,105,21,7
SKU594,Widget D,2025-01-24,147,18,10
SKU730,Widget D,2025-01-23,73,21,6
SKU324,Widget D,2025-01-22,186,7,4
SKU113,Widget D,2025-01-21,131,12,10
SKU627,Widget D,2025-01-20,68,12,8
SKU602,Widget D,2025-01-19,122,18,6
SKU351,Widget D,2025-01-18,78,12,3
SKU164,Widget D,2025-01-17,95,11,7
SKU858,Widget D,2025-01-16,161,15,3
SKU271,Widget D,2025-01-15,190,13,4
SKU995,Widget D,2025-01-14,156,10,5
SKU861,Widget D,2025-01-13,162,12,6
SKU674,Widget D,2025-01-12,193,10,3
SKU384,Widget D,2025-01-11,74,7,8
SKU607,Widget D,2025-01-10,74,22,10
SKU993,Widget D,2025-01-09,168,24,6
SKU930,Widget D,2025-01-08,190,22,4
SKU360,Widget D,2025-01-07,155,24,4
SKU980,Widget D,2025-01-06,174,7,6
SKU224,Widget D,2025-01-05,139,22,10
SKU973,Widget D,2025-01-04,199,9,5
SKU323,Widget D,2025-01-03,67,15,10
SKU856,Widget D,2025-01-02,191,14,6
SKU132,Widget D,2025-01-01,155,21,5
SKU386,Widget D,2024-12-31,79,16,5
SKU942,Widget D,2024-12-30,112,21,9
SKU134,Widget D,2024-12-29,118,24,9
SKU833,Widget D,2024-12-28,191,19,10
SKU309,Widget D,2024-12-27,59,5,5
SKU503,Widget D,2024-12-26,143,14,3
SKU519,Widget D,2024-12-25,137,9,9
SKU662,Widget D,2024-12-24,64,6,10
SKU695,Widget D,2024-12-23,154,11,7
SKU487,Widget D,2024-12-22,74,11,3
SKU629,Widget D,2024-12-21,186,6,8
SKU428,Widget D,2024-12-20,151,13,3
SKU477,Widget D,2024-12-19,149,20,8
SKU665,Widget D,2024-12-18,148,13,3
SKU933,Widget D,2024-12-17,90,23,6
SKU607,Widget D,2024-12-16,109,17,4
SKU620,Widget D,2024-12-15,130,17,5
SKU879,Widget D,2024-12-14,135,15,5
SKU921,Widget D,2024-12-13,101,5,5
SKU707,Widget D,2024-12-12,121,15,6
SKU956,Widget D,2024-12-11,147,16,6
SKU713,Widget D,2024-12-10,79,12,4
SKU209,Widget D,2024-12-09,106,22,10
SKU471,Widget D,2024-12-08,133,11,7
SKU647,Widget D,2024-12-07,163,5,6
SKU495,Widget D,2024-12-06,129,19,4
SKU984,Widget D,2024-12-05,77,20,8
SKU340,Widget D,2024-12-04,121,16,5
SKU656,Widget D,2024-12-03,107,22,7
SKU701,Widget D,2024-12-02,173,17,4
SKU764,Widget D,2024-12-01,165,5,9
SKU131,Widget D,2024-11-30,85,11,10
SKU339,Widget D,2024-11-29,199,18,6
SKU330,Widget D,2024-11-28,132,11,7
SKU735,Widget D,2024-11-27,92,19,4
SKU233,Widget D,2024-11-26,85,5,10
SKU625,Widget D,2024-11-25,97,5,5
SKU251,Widget D,2024-11-24,94,15,7
SKU100,Widget D,2024-11-23,101,23,5
SKU781,Widget D,2024-11-22,98,25,5
SKU459,Widget D,2024-11-21,108,14,4
SKU331,Widget D,2024-11-20,174,5,7
SKU244,Widget D,2024-11-19,93,6,10
SKU869,Widget D,2024-11-18,124,17,7
SKU390,Widget D,2024-11-17,123,20,7
SKU289,Widget D,2024-11-16,155,21,9
SKU754,Widget D,2024-11-15,88,14,8
SKU519,Widget D,2024-11-14,184,7,10
SKU619,Widget D,2024-11-13,197,22,8
SKU546,Widget D,2024-11-12,111,7,3
SKU752,Widget D,2024-11-11,199,5,3
SKU919,Widget D,2024-11-10,168,11,4
SKU960,Widget D,2024-11-09,184,24,6
SKU895,Widget D,2024-11-08,124,9,3
SKU874,Widget D,2024-11-07,164,11,6
SKU777,Widget D,2024-11-06,95,6,10
SKU676,Widget D,2024-11-05,158,7,10
SKU512,Widget D,2024-11-04,64,21,3
SKU398,Widget D,2024-11-03,57,10,9
SKU520,Widget D,2024-11-02,86,22,7
SKU509,Widget D,2024-11-01,140,11,6
SKU245,Widget D,2024-10-31,178,9,8
SKU424,Widget D,2024-10-30,99,12,5
SKU818,Widget D,2024-10-29,113,23,7
SKU573,Widget D,2024-10-28,94,11,6
SKU457,Widget D,2024-10-27,70,9,4
SKU355,Widget D,2024-10-26,178,16,4
SKU430,Widget D,2024-10-25,173,13,9
SKU731,Widget D,2024-10-24,116,23,3
SKU713,Widget D,2024-10-23,157,23,7
SKU170,Widget D,2024-10-22,138,8,6
SKU722,Widget D,2024-10-21,91,9,7
SKU437,Widget D,2024-10-20,59,19,10
SKU368,Widget D,2024-10-19,121,19,6
SKU714,Widget D,2024-10-18,183,21,7
SKU741,Widget D,2024-10-17,89,6,3
SKU929,Widget D,2024-10-16,111,20,8
SKU846,Widget D,2024-10-15,57,8,10
SKU816,Widget D,2024-10-14,193,11,4
SKU183,Widget D,2024-10-13,153,10,9
SKU987,Widget D,2024-10-12,152,9,4
SKU977,Widget D,2024-10-11,114,20,4
SKU331,Widget D,2024-10-10,66,9,3
SKU605,Widget D,2024-10-09,87,13,3
SKU901,Widget D,2024-10-08,170,8,4
SKU827,Widget D,2024-10-07,102,9,5
SKU609,Widget D,2024-10-06,123,14,7
SKU140,Widget D,2024-10-05,64,23,9
SKU253,Widget D,2024-10-04,106,24,4
SKU184,Widget D,2024-10-03,87,13,5
SKU627,Widget D,2024-10-02,174,9,8
SKU346,Widget D,2024-10-01,168,23,9
SKU322,Widget D,2024-09-30,107,8,9
SKU608,Widget D,2024-09-29,92,13,4
SKU323,Widget D,2024-09-28,110,20,7
SKU903,Widget D,2024-09-27,134,13,8
SKU564,Widget D,2024-09-26,120,8,9
SKU311,Widget D,2024-09-25,114,23,10
SKU499,Widget D,2024-09-24,83,14,6
SKU627,Widget D,2024-09-23,120,23,7
SKU283,Widget D,2024-09-22,191,23,3
SKU203,Widget D,2024-09-21,96,11,5
SKU580,Widget D,2024-09-20,150,6,4
SKU687,Widget D,2024-09-19,55,10,5
SKU796,Widget D,2024-09-18,188,5,5
SKU357,Widget D,2024-09-17,187,17,10
SKU236,Widget D,2024-09-16,188,6,9
SKU173,Widget D,2024-09-15,146,9,6
SKU133,Widget D,2024-09-14,133,18,10
SKU691,Widget D,2024-09-13,197,15,5
SKU474,Widget D,2024-09-12,123,16,7
SKU306,Widget D,2024-09-11,112,15,6
SKU951,Widget D,2024-09-10,192,12,5
SKU821,Widget D,2024-09-09,146,17,9
SKU264,Widget D,2024-09-08,140,6,10
SKU311,Widget D,2024-09-07,130,11,8
SKU472,Widget D,2024-09-06,153,17,9
SKU555,Widget D,2024-09-05,181,18,9
SKU980,Widget D,2024-09-04,181,11,8
SKU967,Widget D,2024-09-03,157,5,3
SKU411,Widget D,2024-09-02,64,25,10
SKU836,Widget D,2024-09-01,120,11,8
SKU224,Widget D,2024-08-31,141,22,6
SKU743,Widget D,2024-08-30,106,14,8
SKU665,Widget D,2024-08-29,153,9,7
SKU466,Widget D,2024-08-28,171,22,10
SKU789,Widget D,2024-08-27,64,15,3
SKU462,Widget D,2024-08-26,165,12,7
SKU482,Widget D,2024-08-25,165,6,6
SKU844,Widget D,2024-08-24,80,25,8
SKU521,Widget D,2024-08-23,62,20,7
SKU618,Widget D,2024-08-22,150,23,7
SKU468,Widget D,2024-08-21,134,13,8
SKU598,Widget D,2024-08-20,133,20,9
SKU809,Widget D,2024-08-19,102,16,7
SKU231,Widget D,2024-08-18,76,24,5
SKU800,Widget D,2024-08-17,146,25,9
SKU716,Widget D,2024-08-16,84,19,6
SKU396,Widget D,2024-08-15,156,12,9
SKU126,Widget D,2024-08-14,158,12,7
SKU512,Widget D,2024-08-13,172,11,3
SKU288,Widget D,2024-08-12,137,7,5
SKU972,Widget D,2024-08-11,132,7,8
SKU103,Widget D,2024-08-10,51,18,5
SKU207,Widget D,2024-08-09,99,24,8
SKU679,Widget D,2024-08-08,50,21,4
SKU330,Widget D,2024-08-07,151,15,5
SKU253,Widget D,2024-08-06,126,6,8
SKU927,Widget D,2024-08-05,139,15,5
SKU795,Widget D,2024-08-04,172,22,4
SKU373,Widget D,2024-08-03,58,16,6
SKU102,Widget D,2024-08-02,113,19,7
SKU152,Widget D,2024-08-01,56,13,6
SKU197,Widget D,2024-07-31,118,25,5
SKU760,Widget D,2024-07-30,184,11,6
SKU931,Widget D,2024-07-29,106,25,9
SKU599,Widget D,2024-07-28,155,8,3
SKU824,Widget D,2024-07-27,102,15,4
SKU982,Widget D,2024-07-26,107,5,4
SKU714,Widget D,2024-07-25,74,6,5
SKU622,Widget D,2024-07-24,143,17,8
SKU712,Widget D,2024-07-23,186,16,8
SKU440,Widget D,2024-07-22,97,16,6
SKU747,Widget D,2024-07-21,175,25,3
SKU679,Widget D,2024-07-20,124,20,7
SKU194,Widget D,2024-07-19,84,16,10
SKU275,Widget D,2024-07-18,104,23,5
SKU841,Widget D,2024-07-17,125,10,3
SKU523,Widget D,2024-07-16,68,9,4
SKU378,Widget D,2024-07-15,124,21,4
SKU861,Widget D,2024-07-14,192,11,9
SKU916,Widget D,2024-07-13,174,12,3
SKU330,Widget D,2024-07-12,95,24,6
SKU113,Widget D,2024-07-11,114,20,3
SKU811,Widget D,2024-07-10,58,17,9
SKU393,Widget D,2024-07-09,56,9,8
SKU603,Widget D,2024-07-08,134,7,7
SKU849,Widget D,2024-07-07,155,22,10
SKU634,Widget D,2024-07-06,191,24,9
SKU991,Widget D,2024-07-05,56,25,10
SKU163,Widget D,2024-07-04,176,7,9
SKU328,Widget D,2024-07-03,158,9,6
SKU735,Widget D,2024-07-02,83,23,7
SKU186,Widget D,2024-07-01,66,11,8
SKU334,Widget D,2024-06-30,179,22,5
SKU829,Widget D,2024-06-29,118,16,7
SKU859,Widget D,2024-06-28,119,22,10
SKU716,Widget D,2024-06-27,173,17,5
SKU112,Widget D,2024-06-26,117,19,10
SKU888,Widget D,2024-06-25,157,18,9
SKU435,Widget D,2024-06-24,114,6,7
SKU863,Widget D,2024-06-23,143,9,7
SKU101,Widget D,2024-06-22,132,20,7
SKU441,Widget D,2024-06-21,192,21,9
SKU963,Widget D,2024-06-20,130,11,7
SKU750,Widget D,2024-06-19,182,20,6
SKU875,Widget D,2024-06-18,146,5,4
SKU193,Widget D,2024-06-17,178,23,8
SKU117,Widget D,2024-06-16,179,16,4
SKU600,Widget D,2024-06-15,157,5,5
SKU221,Widget D,2024-06-14,69,5,7
SKU338,Widget D,2024-06-13,61,23,4
SKU523,Widget D,2024-06-12,77,11,4
SKU468,Widget D,2024-06-11,190,6,5
SKU673,Widget D,2024-06-10,112,16,8
SKU687,Widget D,2024-06-09,136,15,4
SKU373,Widget D,2024-06-08,51,9,10
SKU842,Widget D,2024-06-07,164,5,10
SKU279,Widget D,2024-06-06,72,9,4
SKU564,Widget D,2024-06-05,58,22,10
SKU319,Widget D,2024-06-04,198,21,6
SKU999,Widget D,2024-06-03,63,14,8
SKU807,Widget D,2024-06-02,154,16,5
SKU858,Widget D,2024-06-01,55,5,3
SKU475,Widget D,2024-05-31,199,19,10
SKU387,Widget D,2024-05-30,118,20,6
SKU803,Widget D,2024-05-29,112,24,10
SKU460,Widget D,2024-05-28,151,15,3
SKU819,Widget D,2024-05-27,65,13,5
SKU412,Widget D,2024-05-26,152,10,7
SKU203,Widget D,2024-05-25,192,16,3
SKU754,Widget D,2024-05-24,75,16,10
SKU690,Widget D,2024-05-23,196,13,3
SKU447,Widget D,2024-05-22,90,22,8
SKU400,Widget D,2024-05-21,100,11,4
SKU345,Widget D,2024-05-20,152,24,9
SKU556,Widget D,2024-05-19,197,11,7
SKU682,Widget D,2024-05-18,118,12,7
SKU266,Widget D,2024-05-17,109,17,5
SKU385,Widget D,2024-05-16,197,10,4
SKU609,Widget D,2024-05-15,129,5,8
SKU788,Widget D,2024-05-14,114,22,8
SKU586,Widget D,2024-05-13,175,23,10
SKU233,Widget D,2024-05-12,77,22,6
SKU463,Widget D,2024-05-11,152,13,3
SKU250,Widget D,2024-05-10,69,8,9
SKU500,Widget D,2024-05-09,112,8,9
SKU142,Widget D,2024-05-08,156,5,5
SKU313,Widget D,2024-05-07,184,8,8
SKU533,Widget D,2024-05-06,114,21,4
SKU428,Widget D,2024-05-05,79,12,8
SKU361,Widget D,2024-05-04,52,8,7
SKU684,Widget D,2024-05-03,117,21,10
SKU458,Widget D,2024-05-02,164,22,3
SKU683,Widget D,2024-05-01,136,12,4
SKU880,Widget D,2024-04-30,100,20,10
SKU309,Widget D,2024-04-29,64,16,6
SKU127,Widget D,2024-04-28,146,17,5
SKU395,Widget D,2024-04-27,145,13,9
SKU776,Widget D,2024-04-26,80,24,10
SKU992,Widget D,2024-04-25,152,20,8
SKU986,Widget D,2024-04-24,62,7,8
SKU167,Widget D,2024-04-23,71,13,4
SKU543,Widget D,2024-04-22,86,14,9
SKU603,Widget D,2024-04-21,178,10,3
SKU580,Widget D,2024-04-20,183,15,3
SKU646,Widget D,2024-04-19,66,21,5
SKU957,Widget D,2024-04-18,111,8,10
SKU219,Widget D,2024-04-17,171,18,9
SKU232,Widget D,2024-04-16,108,18,8
SKU907,Widget D,2024-04-15,104,18,9
SKU959,Widget D,2024-04-14,97,24,7
SKU200,Widget D,2024-04-13,75,5,9
SKU968,Widget D,2024-04-12,76,16,3
SKU150,Widget D,2024-04-11,122,8,9
SKU512,Widget D,2024-04-10,199,8,8
SKU484,Widget D,2024-04-09,75,21,7
SKU177,Widget D,2024-04-08,113,7,8
SKU357,Widget D,2024-04-07,83,20,3
SKU237,Widget D,2024-04-06,95,17,7
SKU783,Widget D,2024-04-05,155,19,10
SKU466,Widget D,2024-04-04,192,12,8
SKU593,Widget D,2024-04-03,109,5,7
SKU448,Widget D,2024-04-02,173,25,6
SKU856,Widget D,2024-04-01,106,17,5
SKU121,Widget D,2024-03-31,90,13,8
SKU236,Widget D,2024-03-30,133,17,5
SKU207,Widget D,2024-03-29,71,16,9
SKU698,Widget D,2024-03-28,160,17,7
SKU914,Widget D,2024-03-27,177,19,9
SKU593,Widget D,2024-03-26,173,17,10
SKU532,Widget D,2024-03-25,106,12,7
SKU373,Widget D,2024-03-24,95,15,4
SKU733,Widget D,2024-03-23,121,21,3
SKU321,Widget D,2024-03-22,180,15,8
SKU491,Widget D,2024-03-21,143,21,4
SKU738,Widget D,2024-03-20,82,23,8
SKU723,Widget D,2024-03-19,103,5,10
SKU875,Widget D,2024-03-18,113,18,9
SKU190,Widget D,2024-03-17,155,6,7
SKU277,Widget D,2024-03-16,59,22,9
SKU347,Widget D,2024-03-15,130,6,3
SKU578,Widget D,2024-03-14,66,24,9
SKU194,Widget D,2024-03-13,68,10,7
SKU867,Widget D,2024-03-12,100,13,4
SKU711,Widget D,2024-03-11,192,8,10
SKU446,Widget D,2024-03-10,59,17,3
SKU745,Widget D,2024-03-09,91,10,9
SKU415,Widget D,2024-03-08,147,20,4
SKU305,Widget D,2024-03-07,148,23,9
SKU290,Widget D,2024-03-06,112,17,10
SKU365,Widget D,2024-03-05,129,10,10
SKU487,Widget D,2024-03-04,106,15,4
SKU907,Widget D,2024-03-03,167,19,6
SKU466,Widget D,2024-03-02,175,23,10
SKU981,Widget D,2024-03-01,70,7,10
SKU829,Widget D,2024-02-29,170,24,8
SKU691,Widget D,2024-02-28,156,20,8
SKU223,Widget D,2024-02-27,170,6,6
SKU302,Widget D,2024-02-26,69,24,8
SKU866,Widget D,2024-02-25,174,17,7
SKU490,Widget D,2024-02-24,106,25,6
SKU168,Widget D,2024-02-23,95,17,5
SKU143,Widget D,2024-02-22,123,20,5
SKU984,Widget D,2024-02-21,59,15,3
SKU674,Widget D,2024-02-20,59,24,7
SKU899,Widget D,2024-02-19,137,22,6
SKU728,Widget D,2024-02-18,77,25,10
SKU556,Widget D,2024-02-17,84,18,7
SKU686,Widget D,2024-02-16,125,21,5
SKU268,Widget D,2024-02-15,154,22,4
SKU402,Widget D,2024-02-14,66,8,3
SKU242,Widget D,2024-02-13,129,5,10
SKU533,Widget D,2024-02-12,111,12,3
SKU941,Widget D,2024-02-11,187,21,5
SKU194,Widget D,2024-02-10,179,8,10
SKU887,Widget D,2024-02-09,187,8,9
SKU656,Widget D,2024-02-08,160,11,3
SKU328,Widget D,2024-02-07,114,15,10
SKU263,Widget D,2024-02-06,174,7,6
SKU995,Widget D,2024-02-05,174,17,4
SKU999,Widget D,2024-02-04,101,25,8
SKU906,Widget D,2024-02-03,155,15,4
SKU691,Widget D,2024-02-02,181,24,7
SKU323,Widget D,2024-02-01,144,19,4
SKU577,Widget D,2024-01-31,144,19,7
SKU447,Widget D,2024-01-30,193,20,3
SKU358,Widget D,2024-01-29,136,6,10
SKU774,Widget D,2024-01-28,175,6,7
SKU625,Widget D,2024-01-27,78,15,9
SKU698,Widget D,2024-01-26,91,17,6
SKU244,Widget D,2024-01-25,140,21,5
SKU804,Widget D,2024-01-24,169,12,9
SKU610,Widget D,2024-01-23,123,13,5
SKU651,Widget E,2025-02-25,191,19,7
SKU299,Widget E,2025-02-24,191,12,8
SKU395,Widget E,2025-02-23,82,10,4
SKU896,Widget E,2025-02-22,160,16,4
SKU458,Widget E,2025-02-21,69,23,10
SKU448,Widget E,2025-02-20,153,21,5
SKU435,Widget E,2025-02-19,80,5,3
SKU293,Widget E,2025-02-18,116,8,7
SKU625,Widget E,2025-02-17,183,10,8
SKU239,Widget E,2025-02-16,139,6,3
SKU653,Widget E,2025-02-15,162,10,6
SKU939,Widget E,2025-02-14,59,9,7
SKU875,Widget E,2025-02-13,175,7,9
SKU960,Widget E,2025-02-12,81,6,9
SKU431,Widget E,2025-02-11,200,21,9
SKU951,Widget E,2025-02-10,146,23,7
SKU198,Widget E,2025-02-09,165,11,3
SKU781,Widget E,2025-02-08,110,14,6
SKU159,Widget E,2025-02-07,64,10,10
SKU568,Widget E,2025-02-06,120,11,7
SKU789,Widget E,2025-02-05,103,9,3
SKU113,Widget E,2025-02-04,196,17,9
SKU555,Widget E,2025-02-03,101,16,8
SKU460,Widget E,2025-02-02,143,23,10
SKU581,Widget E,2025-02-01,96,13,6
SKU586,Widget E,2025-01-31,102,15,7
SKU544,Widget E,2025-01-30,121,13,4
SKU926,Widget E,2025-01-29,87,16,10
SKU623,Widget E,2025-01-28,92,6,4
SKU514,Widget E,2025-01-27,151,22,5
SKU474,Widget E,2025-01-26,146,16,8
SKU463,Widget E,2025-01-25,80,7,8
SKU802,Widget E,2025-01-24,160,14,5
SKU883,Widget E,2025-01-23,139,5,10
SKU879,Widget E,2025-01-22,199,18,3
SKU211,Widget E,2025-01-21,172,20,10
SKU508,Widget E,2025-01-20,57,16,3
SKU630,Widget E,2025-01-19,162,22,3
SKU915,Widget E,2025-01-18,104,15,7
SKU389,Widget E,2025-01-17,163,20,10
SKU408,Widget E,2025-01-16,128,20,6
SKU271,Widget E,2025-01-15,152,16,3
SKU991,Widget E,2025-01-14,190,20,3
SKU746,Widget E,2025-01-13,105,9,3
SKU249,Widget E,2025-01-12,122,14,3
SKU166,Widget E,2025-01-11,90,6,9
SKU834,Widget E,2025-01-10,190,13,10
SKU266,Widget E,2025-01-09,65,12,7
SKU452,Widget E,2025-01-08,151,13,4
SKU221,Widget E,2025-01-07,170,19,5
SKU816,Widget E,2025-01-06,75,11,7
SKU269,Widget E,2025-01-05,196,9,3
SKU314,Widget E,2025-01-04,146,16,6
SKU610,Widget E,2025-01-03,75,25,9
SKU673,Widget E,2025-01-02,178,20,7
SKU621,Widget E,2025-01-01,99,8,3
SKU335,Widget E,2024-12-31,167,17,6
SKU223,Widget E,2024-12-30,150,8,9
SKU857,Widget E,2024-12-29,167,22,4
SKU279,Widget E,2024-12-28,85,7,4
SKU565,Widget E,2024-12-27,87,7,5
SKU456,Widget E,2024-12-26,197,15,9
SKU517,Widget E,2024-12-25,171,8,7
SKU367,Widget E,2024-12-24,157,11,8
SKU574,Widget E,2024-12-23,135,12,7
SKU914,Widget E,2024-12-22,167,7,8
SKU973,Widget E,2024-12-21,183,25,3
SKU884,Widget E,2024-12-20,131,11,9
SKU169,Widget E,2024-12-19,50,12,10
SKU230,Widget E,2024-12-18,116,15,9
SKU465,Widget E,2024-12-17,50,15,3
SKU611,Widget E,2024-12-16,55,12,8
SKU748,Widget E,2024-12-15,152,11,3
SKU702,Widget E,2024-12-14,175,24,9
SKU884,Widget E,2024-12-13,187,7,7
SKU298,Widget E,2024-12-12,130,9,5
SKU915,Widget E,2024-12-11,152,23,4
SKU479,Widget E,2024-12-10,155,17,4
SKU436,Widget E,2024-12-09,54,21,7
SKU712,Widget E,2024-12-08,104,9,5
SKU147,Widget E,2024-12-07,190,6,5
SKU358,Widget E,2024-12-06,115,19,10
SKU945,Widget E,2024-12-05,138,25,9
SKU894,Widget E,2024-12-04,167,10,7
SKU725,Widget E,2024-12-03,188,24,4
SKU628,Widget E,2024-12-02,90,6,8
SKU790,Widget E,2024-12-01,62,14,5
SKU326,Widget E,2024-11-30,94,16,9
SKU612,Widget E,2024-11-29,84,12,4
SKU409,Widget E,2024-11-28,161,12,9
SKU267,Widget E,2024-11-27,191,15,10
SKU334,Widget E,2024-11-26,141,18,8
SKU683,Widget E,2024-11-25,150,17,6
SKU318,Widget E,2024-11-24,183,23,9
SKU561,Widget E,2024-11-23,66,18,10
SKU873,Widget E,2024-11-22,53,11,8
SKU663,Widget E,2024-11-21,130,6,5
SKU681,Widget E,2024-11-20,76,23,4
SKU389,Widget E,2024-11-19,153,18,9
SKU348,Widget E,2024-11-18,69,6,7
SKU486,Widget E,2024-11-17,135,15,6
SKU247,Widget E,2024-11-16,154,18,6
SKU155,Widget E,2024-11-15,117,14,3
SKU724,Widget E,2024-11-14,68,9,5
SKU566,Widget E,2024-11-13,63,14,6
SKU274,Widget E,2024-11-12,125,17,7
SKU415,Widget E,2024-11-11,146,16,6
SKU620,Widget E,2024-11-10,67,24,4
SKU873,Widget E,2024-11-09,122,24,3
SKU934,Widget E,2024-11-08,173,6,9
SKU908,Widget E,2024-11-07,113,7,9
SKU533,Widget E,2024-11-06,138,13,7
SKU930,Widget E,2024-11-05,81,23,9
SKU941,Widget E,2024-11-04,85,19,5
SKU902,Widget E,2024-11-03,167,5,5
SKU960,Widget E,2024-11-02,167,15,5
SKU476,Widget E,2024-11-01,162,14,10
SKU653,Widget E,2024-10-31,179,25,7
SKU823,Widget E,2024-10-30,63,13,6
SKU672,Widget E,2024-10-29,157,17,4
SKU641,Widget E,2024-10-28,148,8,4
SKU281,Widget E,2024-10-27,107,11,7
SKU355,Widget E,2024-10-26,146,10,3
SKU604,Widget E,2024-10-25,51,5,4
SKU352,Widget E,2024-10-24,104,15,6
SKU227,Widget E,2024-10-23,126,22,9
SKU713,Widget E,2024-10-22,115,24,6
SKU563,Widget E,2024-10-21,121,9,7
SKU138,Widget E,2024-10-20,90,23,3
SKU708,Widget E,2024-10-19,173,21,6
SKU160,Widget E,2024-10-18,178,17,3
SKU854,Widget E,2024-10-17,187,20,4
SKU257,Widget E,2024-10-16,187,15,7
SKU516,Widget E,2024-10-15,174,14,9
SKU587,Widget E,2024-10-14,90,16,4
SKU472,Widget E,2024-10-13,174,17,8
SKU252,Widget E,2024-10-12,123,6,8
SKU876,Widget E,2024-10-11,113,22,8
SKU772,Widget E,2024-10-10,80,25,10
SKU516,Widget E,2024-10-09,196,19,10
SKU132,Widget E,2024-10-08,187,9,3
SKU464,Widget E,2024-10-07,84,9,5
SKU272,Widget E,2024-10-06,85,10,4
SKU678,Widget E,2024-10-05,68,23,5
SKU845,Widget E,2024-10-04,190,23,5
SKU262,Widget E,2024-10-03,119,25,3
SKU632,Widget E,2024-10-02,131,8,4
SKU173,Widget E,2024-10-01,78,12,10
SKU144,Widget E,2024-09-30,109,22,8
SKU849,Widget E,2024-09-29,192,7,10
SKU675,Widget E,2024-09-28,193,6,7
SKU339,Widget E,2024-09-27,182,16,5
SKU505,Widget E,2024-09-26,99,19,6
SKU966,Widget E,2024-09-25,121,11,4
SKU453,Widget E,2024-09-24,123,24,3
SKU109,Widget E,2024-09-23,200,7,5
SKU262,Widget E,2024-09-22,97,5,10
SKU713,Widget E,2024-09-21,120,13,3
SKU153,Widget E,2024-09-20,146,21,7
SKU556,Widget E,2024-09-19,59,18,10
SKU428,Widget E,2024-09-18,80,17,6
SKU527,Widget E,2024-09-17,106,18,8
SKU326,Widget E,2024-09-16,184,19,10
SKU657,Widget E,2024-09-15,115,9,7
SKU143,Widget E,2024-09-14,197,19,10
SKU567,Widget E,2024-09-13,68,13,4
SKU818,Widget E,2024-09-12,133,12,9
SKU842,Widget E,2024-09-11,179,18,8
SKU856,Widget E,2024-09-10,77,22,6
SKU100,Widget E,2024-09-09,90,18,10
SKU512,Widget E,2024-09-08,193,14,10
SKU286,Widget E,2024-09-07,124,7,6
SKU124,Widget E,2024-09-06,165,10,9
SKU399,Widget E,2024-09-05,106,22,7
SKU346,Widget E,2024-09-04,100,8,6
SKU906,Widget E,2024-09-03,190,9,8
SKU557,Widget E,2024-09-02,98,20,10
SKU766,Widget E,2024-09-01,113,21,5
SKU500,Widget E,2024-08-31,54,7,9
SKU244,Widget E,2024-08-30,157,12,5
SKU423,Widget E,2024-08-29,141,24,9
SKU509,Widget E,2024-08-28,116,17,10
SKU654,Widget E,2024-08-27,119,18,3
SKU616,Widget E,2024-08-26,77,12,3
SKU137,Widget E,2024-08-25,174,8,6
SKU790,Widget E,2024-08-24,125,24,7
SKU175,Widget E,2024-08-23,106,10,3
SKU586,Widget E,2024-08-22,181,10,9
SKU443,Widget E,2024-08-21,109,18,3
SKU693,Widget E,2024-08-20,120,25,3
SKU293,Widget E,2024-08-19,186,7,8
SKU721,Widget E,2024-08-18,72,20,10
SKU220,Widget E,2024-08-17,114,9,8
SKU292,Widget E,2024-08-16,113,15,3
SKU673,Widget E,2024-08-15,179,21,7
SKU301,Widget E,2024-08-14,120,13,3
SKU241,Widget E,2024-08-13,147,5,10
SKU414,Widget E,2024-08-12,140,23,8
SKU563,Widget E,2024-08-11,191,6,3
SKU844,Widget E,2024-08-10,90,19,8
SKU138,Widget E,2024-08-09,66,6,8
SKU427,Widget E,2024-08-08,174,16,5
SKU959,Widget E,2024-08-07,106,14,7
SKU180,Widget E,2024-08-06,195,12,8
SKU456,Widget E,2024-08-05,150,18,5
SKU298,Widget E,2024-08-04,131,23,10
SKU889,Widget E,2024-08-03,119,23,7
SKU485,Widget E,2024-08-02,156,14,5
SKU711,Widget E,2024-08-01,92,23,4
SKU990,Widget E,2024-07-31,68,25,10
SKU254,Widget E,2024-07-30,132,12,9
SKU178,Widget E,2024-07-29,54,22,7
SKU416,Widget E,2024-07-28,158,6,9
SKU372,Widget E,2024-07-27,84,5,10
SKU189,Widget E,2024-07-26,99,22,9
SKU329,Widget E,2024-07-25,180,11,10
SKU181,Widget E,2024-07-24,91,8,4
SKU143,Widget E,2024-07-23,119,25,8
SKU217,Widget E,2024-07-22,141,22,8
SKU495,Widget E,2024-07-21,72,9,3
